Game_Id;Turn_#;Agent;Time_Limit;Move_Made;List_Of_Moves;Board;Points
8aee826c-32a1-47a4-bd2f-e11e4f6e9aba;17;MCTS;1;((5, 6), (6, 6));"{(0, 1): [(0, 0)], (3, 2): [(4, 2)], (5, 6): [(6, 6)], (6, 2): [(6, 3)], (2, 3): [(3, 3)], (3, 6): [(4, 6)], (0, 5): [(0, 6)], (4, 0): [(5, 0)], (3, 5): [(3, 6)]}
";"[[199   3  19  43 163  43  19]
 [ 43 199  61  43  61  19   3]
 [  3 199   3 199   3  19   3]
 [  3  19  19  61 199 199  19]
 [ 43  61   3  43 163 163 199]
 [  3  43  19  43 199 163  19]
 [ 19  61  19   3  19  19  43]]";1620
8aee826c-32a1-47a4-bd2f-e11e4f6e9aba;18;MCTS;1;((4, 6), (5, 6));"{(0, 1): [(0, 0)], (3, 2): [(4, 2)], (4, 6): [(5, 6)], (4, 5): [(4, 6)], (1, 5): [(1, 6)], (4, 0): [(5, 0)]}
";"[[199   3  19  43  19  43 163]
 [ 43 199  61  43 163  43  19]
 [  3 199   3 199  61  19   3]
 [  3  19  19  61   3  19   3]
 [ 43  61   3  43 199 199  19]
 [  3  43  19  43 163 163 199]
 [ 19  61  19   3 199 163  43]]";1680
8aee826c-32a1-47a4-bd2f-e11e4f6e9aba;19;MCTS;1;((0, 5), (1, 5));"{(0, 1): [(0, 0)], (3, 2): [(4, 2)], (5, 5): [(5, 6)], (0, 5): [(1, 5), (0, 4), (0, 6)], (0, 4): [(1, 4)], (2, 5): [(2, 6)], (4, 0): [(5, 0)]}
";"[[199   3  19  43  43  19  43]
 [ 43 199  61  43  19  43 163]
 [  3 199   3 199 163  43  19]
 [  3  19  19  61  61  19   3]
 [ 43  61   3  43   3  19   3]
 [  3  43  19  43 163 163  19]
 [ 19  61  19   3 199 163  43]]";1800
8aee826c-32a1-47a4-bd2f-e11e4f6e9aba;0;RAND;0;((2, 3), (3, 3));"{(0, 1): [(0, 2)], (4, 5): [(5, 5)], (3, 1): [(4, 1)], (1, 4): [(1, 5)], (1, 5): [(1, 4)], (2, 3): [(3, 3), (2, 4)], (0, 4): [(1, 4)], (4, 0): [(5, 0)], (3, 4): [(3, 3), (3, 5)], (2, 4): [(3, 4)], (6, 5): [(6, 6)], (5, 3): [(5, 2)]}
";"[[199   3  19 163  61  43   3]
 [ 43  19  61  61 199  61   3]
 [  3  19 163   3 199 199 163]
 [  3  61 163 199   3 199  19]
 [ 43  19  19 199  43  61   3]
 [  3 163 199 163  19 199  43]
 [ 19 163  19  61  61  19  61]]";60
8aee826c-32a1-47a4-bd2f-e11e4f6e9aba;1;RAND;0;((1, 4), (1, 5));"{(0, 1): [(1, 1), (0, 2)], (1, 2): [(1, 3)], (1, 3): [(2, 3)], (3, 1): [(4, 1)], (1, 4): [(1, 5), (2, 4)], (6, 5): [(6, 6)], (4, 0): [(5, 0)]}
";"[[199   3  19  19 199  61   3]
 [ 43  19  61 163  61  43   3]
 [  3  19 163  61 199  61 163]
 [  3  61 163   3   3 199  19]
 [ 43  19  19 199  43  61   3]
 [  3 163 199 163  19 199  43]
 [ 19 163  19  61  61  19  61]]";120
8aee826c-32a1-47a4-bd2f-e11e4f6e9aba;2;RAND;0;((4, 0), (5, 0));"{(0, 1): [(1, 1), (0, 2)], (1, 2): [(1, 3)], (3, 1): [(4, 1)], (0, 4): [(0, 5)], (6, 5): [(6, 6)], (4, 0): [(5, 0)]}
";"[[199   3  19  19 199  19   3]
 [ 43  19  61 163  43  19   3]
 [  3  19 163  61 199 163 163]
 [  3  61 163   3   3 199  19]
 [ 43  19  19 199  43  61   3]
 [  3 163 199 163  19 199  43]
 [ 19 163  19  61  61  19  61]]";180
8aee826c-32a1-47a4-bd2f-e11e4f6e9aba;3;RAND;0;((0, 4), (0, 5));"{(0, 1): [(1, 1), (0, 2)], (1, 2): [(1, 3)], (3, 1): [(4, 1)], (6, 5): [(6, 6)], (0, 4): [(0, 5)]}
";"[[ 43   3  19  19 199  19   3]
 [ 43  19  61 163  43  19   3]
 [ 61  19 163  61 199 163 163]
 [199  61 163   3   3 199  19]
 [ 43  19  19 199  43  61   3]
 [ 43 163 199 163  19 199  43]
 [ 19 163  19  61  61  19  61]]";240
8aee826c-32a1-47a4-bd2f-e11e4f6e9aba;4;RAND;0;((0, 3), (0, 4));"{(1, 2): [(1, 3)], (0, 3): [(0, 4)], (3, 1): [(4, 1)], (6, 5): [(6, 6)]}
";"[[ 43   3   3  43   3 199   3]
 [ 43  19  61 163  43  19   3]
 [ 61  19 163  61 199 163 163]
 [199  61 163   3   3 199  19]
 [ 43  19  19 199  43  61   3]
 [ 43 163 199 163  19 199  43]
 [ 19 163  19  61  61  19  61]]";300
8aee826c-32a1-47a4-bd2f-e11e4f6e9aba;5;RAND;0;((1, 2), (1, 3));"{(1, 2): [(1, 3)], (3, 1): [(4, 1)], (6, 5): [(6, 6)]}
";"[[ 43  61   3   3  43 199   3]
 [ 43  19  61 163  43  19   3]
 [ 61  19 163  61 199 163 163]
 [199  61 163   3   3 199  19]
 [ 43  19  19 199  43  61   3]
 [ 43 163 199 163  19 199  43]
 [ 19 163  19  61  61  19  61]]";480
8aee826c-32a1-47a4-bd2f-e11e4f6e9aba;6;RAND;0;((6, 5), (6, 6));"{(0, 1): [(0, 2)], (1, 3): [(1, 2)], (3, 3): [(4, 3)], (5, 2): [(6, 2)], (3, 1): [(3, 2), (4, 1)], (2, 2): [(2, 1)], (3, 4): [(4, 4)], (6, 5): [(6, 6)]}
";"[[ 43  61  19 199  19 199   3]
 [ 43  19  61   3  43  19   3]
 [ 61  19 163  61  43 163 163]
 [199  61  19  61 199 199  19]
 [ 43  19  19 199  43  61   3]
 [ 43 163 199 163  19 199  43]
 [ 19 163  19  61  61  19  61]]";540
8aee826c-32a1-47a4-bd2f-e11e4f6e9aba;7;RAND;0;((2, 2), (2, 1));"{(0, 1): [(0, 2)], (4, 4): [(5, 4)], (3, 1): [(3, 2), (4, 1)], (0, 5): [(1, 5)], (4, 3): [(5, 3)], (2, 2): [(2, 1)], (0, 4): [(1, 4)], (5, 2): [(6, 2)]}
";"[[ 43  61  19 199 199  43   3]
 [ 43  19  61 199  19 199   3]
 [ 61  19 163   3  43  19 163]
 [199  61  19  61  43 163  19]
 [ 43  19  19  61 199 199   3]
 [ 43 163 199 199  43  61  43]
 [ 19 163  19 163  19 199  19]]";900
8aee826c-32a1-47a4-bd2f-e11e4f6e9aba;8;RAND;0;((0, 4), (1, 4));"{(3, 2): [(4, 2)], (4, 4): [(5, 4)], (3, 1): [(4, 1)], (2, 1): [(2, 2)], (2, 3): [(2, 2)], (4, 3): [(5, 3)], (0, 4): [(1, 4)], (0, 5): [(1, 5)]}
";"[[ 43  61  43 199 199  43   3]
 [ 43  19 163 199  19 199   3]
 [ 61 163 199   3  43  19 163]
 [199  61 163  61  43 163  19]
 [ 43  19  61  61 199 199   3]
 [ 43 163 199 199  43  61  43]
 [ 19 163  19 163  19 199  19]]";960
8aee826c-32a1-47a4-bd2f-e11e4f6e9aba;9;RAND;0;((2, 3), (2, 2));"{(3, 2): [(4, 2)], (4, 4): [(5, 4)], (3, 1): [(4, 1)], (1, 4): [(1, 5)], (2, 3): [(2, 2)], (2, 1): [(2, 2)], (4, 3): [(5, 3)]}
";"[[ 43  61  43 199 163   3   3]
 [ 43  19 163 199  19  43   3]
 [ 61 163 199   3  43  19 163]
 [199  61 163  61  43 163  19]
 [ 43  19  61  61 199 199   3]
 [ 43 163 199 199  43  61  43]
 [ 19 163  19 163  19 199  19]]";1020
8aee826c-32a1-47a4-bd2f-e11e4f6e9aba;10;RAND;0;((1, 2), (2, 2));"{(1, 2): [(2, 2)], (3, 2): [(4, 2)], (4, 4): [(5, 4)], (3, 1): [(4, 1)], (1, 4): [(1, 5)], (0, 0): [(0, 1)], (2, 1): [(2, 2)], (4, 3): [(5, 3)], (2, 2): [(2, 3), (3, 2)]}
";"[[ 43  61  43  43 163   3   3]
 [ 43  19 163   3  19  43   3]
 [ 61 163   3 163  43  19 163]
 [199  61 163  61  43 163  19]
 [ 43  19  61  61 199 199   3]
 [ 43 163 199 199  43  61  43]
 [ 19 163  19 163  19 199  19]]";1080
8aee826c-32a1-47a4-bd2f-e11e4f6e9aba;11;RAND;0;((3, 2), (4, 2));"{(3, 2): [(4, 2)], (4, 4): [(5, 4)], (3, 1): [(4, 1)], (1, 4): [(2, 4), (1, 3), (1, 5)], (2, 0): [(2, 1)], (2, 3): [(2, 4)], (4, 3): [(5, 3)], (1, 0): [(1, 1)]}
";"[[ 43  19   3  43 163   3   3]
 [ 43  61  43  43  19  43   3]
 [ 61  19   3   3  43  19 163]
 [199  61 163  61  43 163  19]
 [ 43  19  61  61 199 199   3]
 [ 43 163 199 199  43  61  43]
 [ 19 163  19 163  19 199  19]]";1260
8aee826c-32a1-47a4-bd2f-e11e4f6e9aba;12;RAND;0;((1, 1), (2, 1));"{(1, 2): [(1, 3)], (2, 6): [(3, 6)], (4, 4): [(5, 4)], (4, 3): [(5, 3)], (2, 2): [(2, 3)], (4, 1): [(4, 2)], (1, 1): [(2, 1)]}
";"[[ 43  43 163 199  43   3   3]
 [ 43  19  19   3 163  43   3]
 [ 61  61   3  43  19  19 163]
 [199  19   3   3  43 163  19]
 [ 43  19 163  61 199 199   3]
 [ 43 163 199 199  43  61  43]
 [ 19 163  19 163  19 199  19]]";1320
8aee826c-32a1-47a4-bd2f-e11e4f6e9aba;13;RAND;0;((2, 2), (2, 3));"{(1, 2): [(2, 2), (1, 1), (1, 3)], (2, 6): [(3, 6)], (3, 0): [(3, 1)], (4, 4): [(5, 4)], (4, 3): [(5, 3)], (2, 2): [(2, 3)], (4, 1): [(4, 2)]}
";"[[ 43  61 163 199  43   3   3]
 [ 43   3  19   3 163  43   3]
 [ 61 163   3  43  19  19 163]
 [199  43   3   3  43 163  19]
 [ 43  61 163  61 199 199   3]
 [ 43 163 199 199  43  61  43]
 [ 19 163  19 163  19 199  19]]";1380
8aee826c-32a1-47a4-bd2f-e11e4f6e9aba;14;RAND;0;((2, 3), (3, 3));"{(2, 6): [(3, 6)], (3, 3): [(4, 3)], (3, 0): [(3, 1)], (4, 4): [(5, 4)], (2, 3): [(3, 3)], (4, 3): [(4, 4), (5, 3)], (4, 1): [(4, 2)]}
";"[[ 43  61 163 199  43   3   3]
 [ 43   3  19 199 163  43   3]
 [ 61 163  43 163  19  19 163]
 [199  43   3 199  43 163  19]
 [ 43  61 163  61 199 199   3]
 [ 43 163 199 199  43  61  43]
 [ 19 163  19 163  19 199  19]]";1440
8aee826c-32a1-47a4-bd2f-e11e4f6e9aba;15;RAND;0;((4, 3), (5, 3));"{(2, 6): [(3, 6)], (3, 0): [(3, 1)], (4, 4): [(5, 4)], (2, 3): [(3, 3)], (4, 3): [(5, 3)], (0, 4): [(1, 4)], (4, 1): [(4, 2)], (0, 2): [(1, 2)]}
";"[[ 43  61 163 163  43   3   3]
 [ 43   3  19 163 163  43   3]
 [ 61 163  43   3  19  19 163]
 [199  43   3 163  43 163  19]
 [ 43  61 163  61 199 199   3]
 [ 43 163 199 199  43  61  43]
 [ 19 163  19 163  19 199  19]]";1620
8aee826c-32a1-47a4-bd2f-e11e4f6e9aba;16;RAND;0;((4, 4), (4, 5));"{(3, 3): [(3, 4), (4, 3)], (3, 0): [(3, 1)], (3, 4): [(4, 4), (3, 5)], (4, 4): [(4, 5)], (3, 6): [(4, 6)], (0, 3): [(0, 2)], (4, 1): [(5, 1), (4, 2)], (2, 4): [(2, 5), (3, 4)], (3, 5): [(4, 5)]}
";"[[ 43  61 163  19   3  19 199]
 [ 43   3  19 163 199  43   3]
 [ 61 163  43 163  43   3   3]
 [199  43   3   3 163  43 163]
 [ 43  61 163 163  43 163   3]
 [ 43 163 199  61  43  61  43]
 [ 19 163  19 163  19 199  19]]";1680
8aee826c-32a1-47a4-bd2f-e11e4f6e9aba;17;RAND;0;((4, 5), (5, 5));"{(1, 2): [(2, 2)], (3, 2): [(3, 3)], (1, 3): [(1, 2)], (5, 5): [(5, 4), (5, 6)], (3, 0): [(4, 0), (3, 1)], (4, 4): [(4, 5)], (1, 4): [(2, 4)], (3, 6): [(4, 6)], (1, 5): [(2, 5)], (4, 3): [(4, 4)], (4, 5): [(5, 5)], (2, 4): [(2, 5)], (3, 3): [(3, 4)]}
";"[[ 43  61 199  61   3  19 199]
 [ 43   3 163  19   3  43   3]
 [ 61 163  19 163 199   3   3]
 [199  43  43 163  43  43 163]
 [ 43  61   3   3 163  43   3]
 [ 43 163 199  61  43  61  43]
 [ 19 163  19 163  19 199  19]]";1860
8aee826c-32a1-47a4-bd2f-e11e4f6e9aba;18;RAND;0;((4, 6), (5, 6));"{(1, 2): [(2, 2)], (3, 0): [(4, 0), (3, 1)], (1, 3): [(1, 2)], (4, 6): [(5, 6)]}
";"[[ 43  61 199  61   3   3  19]
 [ 43   3 163  19  61  19 199]
 [ 61 163  19 163  43  43   3]
 [199  43  43 163 199   3   3]
 [ 43  61   3   3  43  43 163]
 [ 43 163 199  61 163  61   3]
 [ 19 163  19 163  19 199  19]]";1920
8aee826c-32a1-47a4-bd2f-e11e4f6e9aba;19;RAND;0;((1, 3), (1, 2));"{(1, 2): [(2, 2)], (0, 6): [(1, 6), (0, 5)], (1, 3): [(1, 2)], (3, 0): [(4, 0), (3, 1)], (3, 6): [(3, 5)]}
";"[[ 43  61 199  61   3   3  19]
 [ 43   3 163  19  61  19   3]
 [ 61 163  19 163  43  43   3]
 [199  43  43 163 199   3  19]
 [ 43  61   3   3  43  43 199]
 [ 43 163 199  61 163  61 163]
 [ 19 163  19 163  19 199  19]]";1980
5b01b21f-76dc-42c3-bbf8-5f16d4065df0;0;MCTS;1;((2, 0), (3, 0));"{(1, 2): [(1, 3)], (3, 3): [(4, 3)], (1, 4): [(2, 4)], (2, 0): [(3, 0)], (4, 2): [(4, 1)], (0, 3): [(1, 3)], (3, 4): [(3, 5)], (2, 4): [(2, 5)], (3, 5): [(3, 4), (4, 5)]}
";"[[  3  19 163 199  61  19   3]
 [199  43 199   3 199 199  61]
 [163   3  19   3  19 199  19]
 [199 199  19  61 199 163   3]
 [163  61   3   3 199 199   3]
 [163 199  61 163  19  19 163]
 [ 61  43  61   3  19 163  43]]";60
5b01b21f-76dc-42c3-bbf8-5f16d4065df0;1;MCTS;1;((3, 0), (3, 1));"{(1, 2): [(1, 3)], (3, 3): [(4, 3)], (3, 0): [(3, 1)], (1, 4): [(2, 4)], (4, 2): [(4, 1)], (0, 3): [(1, 3)], (3, 5): [(3, 4), (4, 5)], (3, 4): [(3, 5)], (2, 4): [(2, 5)], (4, 0): [(4, 1)]}
";"[[163  19 163 199  61  19   3]
 [ 19  43 199   3 199 199  61]
 [ 43   3  19   3  19 199  19]
 [  3 199  19  61 199 163   3]
 [199  61   3   3 199 199   3]
 [199 199  61 163  19  19 163]
 [ 61  43  61   3  19 163  43]]";120
5b01b21f-76dc-42c3-bbf8-5f16d4065df0;2;MCTS;1;((3, 1), (4, 1));"{(1, 2): [(1, 3)], (3, 3): [(4, 3)], (4, 1): [(4, 2)], (3, 1): [(4, 1)], (1, 4): [(2, 4)], (2, 4): [(2, 5)], (4, 2): [(4, 1)], (0, 3): [(1, 3)], (3, 4): [(3, 5)], (1, 0): [(1, 1)], (3, 5): [(3, 4), (4, 5)]}
";"[[ 43  19 163 199  61  19   3]
 [ 19  43 199   3 199 199  61]
 [ 43   3  19   3  19 199  19]
 [163   3  19  61 199 163   3]
 [ 19  61   3   3 199 199   3]
 [ 43 199  61 163  19  19 163]
 [ 61  43  61   3  19 163  43]]";300
5b01b21f-76dc-42c3-bbf8-5f16d4065df0;3;MCTS;1;((4, 2), (5, 2));"{(1, 5): [(2, 5)], (3, 4): [(3, 5)], (2, 4): [(2, 5)], (4, 2): [(5, 2), (4, 1), (4, 3)]}
";"[[ 43   3  43 199   3  43   3]
 [ 19  19 163 163  61  19  61]
 [ 43  43 199   3  19 199  19]
 [163   3  19   3 199 163   3]
 [ 19  61  19  61 199 199   3]
 [ 43 199  61 163  19  19 163]
 [ 61  43  61   3  19 163  43]]";360
5b01b21f-76dc-42c3-bbf8-5f16d4065df0;4;MCTS;1;((2, 4), (2, 5));"{(1, 5): [(2, 5)], (5, 2): [(5, 3)], (3, 4): [(3, 5)], (2, 4): [(2, 5)], (5, 3): [(6, 3)]}
";"[[ 43 199  61 199   3  43   3]
 [ 19   3  43 199  61  19  61]
 [ 43  19 163 163  19 199  19]
 [163  43 199   3 199 163   3]
 [ 19   3  19   3 199 199   3]
 [ 43 199  19 163  19  19 163]
 [ 61  43  61   3  19 163  43]]";540
5b01b21f-76dc-42c3-bbf8-5f16d4065df0;5;MCTS;1;((5, 3), (6, 3));"{(3, 5): [(3, 6)], (5, 2): [(5, 3)], (3, 3): [(3, 2)], (2, 1): [(3, 1)], (5, 3): [(6, 3)]}
";"[[ 43 199   3  43   3  43   3]
 [ 19   3  61 199 199  19  61]
 [ 43  19  43 199 163  19  19]
 [163  43 199   3   3 163   3]
 [ 19   3  19   3  61 199   3]
 [ 43 199  19 163  19  19 163]
 [ 61  43  61   3  19 163  43]]";600
5b01b21f-76dc-42c3-bbf8-5f16d4065df0;6;MCTS;1;((2, 1), (3, 1));"{(2, 0): [(2, 1)], (5, 2): [(5, 3)], (3, 3): [(3, 2)], (2, 1): [(3, 1)], (2, 2): [(3, 2)]}
";"[[ 43 199   3 163   3  43   3]
 [ 19   3  61  61 199  19  61]
 [ 43  19  43  43 163  19  19]
 [163  43 199  43   3 163   3]
 [ 19   3  19 199  61 199   3]
 [ 43 199  19 199  19  19 163]
 [ 61  43  61 163  19 163  43]]";720
5b01b21f-76dc-42c3-bbf8-5f16d4065df0;7;MCTS;1;((3, 0), (3, 1));"{(3, 2): [(3, 1)], (3, 3): [(3, 2)], (3, 0): [(3, 1)], (3, 1): [(4, 1)], (2, 3): [(2, 4)], (2, 2): [(2, 1)], (0, 3): [(0, 4)], (5, 2): [(5, 3)], (1, 1): [(1, 2)]}
";"[[163   3   3 163   3  43   3]
 [ 43 199   3 163 199  19  61]
 [ 19   3  61  61 163  19  19]
 [163  19 199  43   3 163   3]
 [ 19   3  19 199  61 199   3]
 [ 43 199  19 199  19  19 163]
 [ 61  43  61 163  19 163  43]]";780
5b01b21f-76dc-42c3-bbf8-5f16d4065df0;8;MCTS;1;((2, 3), (2, 4));"{(3, 3): [(3, 2)], (6, 0): [(6, 1)], (2, 0): [(2, 1)], (2, 3): [(2, 4)], (2, 2): [(2, 1)], (0, 3): [(0, 4)], (5, 2): [(5, 3)], (1, 1): [(1, 2)]}
";"[[ 43   3   3 163   3  43   3]
 [ 19 199   3 163 199  19  61]
 [ 61   3  61  61 163  19  19]
 [163 163 199  43   3 163   3]
 [ 43   3  19 199  61 199   3]
 [ 43 199  19 199  19  19 163]
 [ 61  43  61 163  19 163  43]]";1080
5b01b21f-76dc-42c3-bbf8-5f16d4065df0;9;MCTS;1;((6, 0), (6, 1));"{(5, 2): [(5, 3)], (1, 1): [(2, 1)], (6, 0): [(6, 1)], (3, 3): [(3, 2)]}
";"[[ 43 163  19  19 199  43   3]
 [ 19 199   3   3 199  19  61]
 [ 61   3  61  43  61  19  19]
 [163 163 199  43   3 163   3]
 [ 43   3  19 199  61 199   3]
 [ 43 199  19 199  19  19 163]
 [ 61  43  61 163  19 163  43]]";1140
5b01b21f-76dc-42c3-bbf8-5f16d4065df0;10;MCTS;1;((5, 2), (5, 3));"{(3, 3): [(3, 2)], (2, 0): [(2, 1)], (5, 0): [(6, 0)], (1, 0): [(1, 1)], (5, 2): [(5, 3)], (1, 1): [(2, 1)]}
";"[[  3 163  19  19 199  43   3]
 [  3 199   3   3 199  19  61]
 [199   3  61  43  61  19  19]
 [ 43 163 199  43   3 163   3]
 [ 19   3  19 199  61 199   3]
 [ 61 199  19 199  19  19 163]
 [163  61  61 163  19 163  43]]";1320
5b01b21f-76dc-42c3-bbf8-5f16d4065df0;11;MCTS;1;((2, 2), (3, 2));"{(2, 3): [(2, 4)], (5, 5): [(5, 6)], (5, 0): [(6, 0)], (2, 2): [(3, 2)]}
";"[[  3 199 199  61   3  61   3]
 [  3 163  19 163 199  43  61]
 [199 199   3  19 199  19  19]
 [ 43   3  61   3  61  19   3]
 [ 19 163 199  43   3 163   3]
 [ 61   3  19  43  61 199 163]
 [163  61  61 163  19 163  43]]";1380
5b01b21f-76dc-42c3-bbf8-5f16d4065df0;12;MCTS;1;((5, 0), (6, 0));"{(2, 0): [(2, 1)], (1, 0): [(2, 0)], (1, 3): [(1, 4)], (5, 5): [(5, 6)], (5, 0): [(6, 0)]}
";"[[  3   3  19 163   3  61   3]
 [  3 199 199  61 199  43  61]
 [199 163  19 163 199  19  19]
 [ 43 199  61  19  61  19   3]
 [ 19 163 199  43   3 163   3]
 [ 61   3  19  43  61 199 163]
 [163  61  61 163  19 163  43]]";1440
5b01b21f-76dc-42c3-bbf8-5f16d4065df0;13;MCTS;1;((3, 4), (3, 5));"{(5, 5): [(5, 6)], (3, 0): [(3, 1)], (2, 0): [(3, 0)], (2, 3): [(2, 4)], (3, 4): [(3, 5)], (0, 2): [(0, 3)]}
";"[[163 163  43 163   3  61   3]
 [  3   3  19  61 199  43  61]
 [  3 199 199 163 199  19  19]
 [199 163  19  19  61  19   3]
 [ 43 199  61  43   3 163   3]
 [ 19 163 199  43  61 199 163]
 [163   3  19 163  19 163  43]]";1500
5b01b21f-76dc-42c3-bbf8-5f16d4065df0;14;MCTS;1;((4, 1), (4, 2));"{(3, 0): [(3, 1)], (3, 1): [(3, 2), (4, 1)], (4, 1): [(4, 2)], (5, 5): [(5, 6)], (2, 1): [(3, 1)]}
";"[[163 163  43  19  19  61   3]
 [  3   3  43 163   3  43  61]
 [  3 199  19  61 199  19  19]
 [199 163 199 163 199  61   3]
 [ 43 199  61  43   3 163   3]
 [ 19 163 199  43  61 199 163]
 [163   3  19 163  19 163  43]]";1560
5b01b21f-76dc-42c3-bbf8-5f16d4065df0;15;MCTS;1;((3, 3), (3, 2));"{(1, 2): [(2, 2)], (0, 1): [(1, 1)], (3, 3): [(3, 2)], (1, 1): [(2, 1)], (4, 0): [(4, 1)], (5, 2): [(5, 3)], (0, 2): [(1, 2)], (5, 5): [(5, 6)]}
";"[[163 163  61  19  19  61   3]
 [  3   3 163 163   3  43  61]
 [  3 199   3  61 199  19  19]
 [199 163  43 163 199  61   3]
 [ 43  61  43  43   3 163   3]
 [ 19 163  19  43  61 199 163]
 [163   3  19 163  19 163  43]]";1620
5b01b21f-76dc-42c3-bbf8-5f16d4065df0;16;MCTS;1;((5, 5), (5, 6));"{(1, 2): [(2, 2)], (0, 1): [(1, 1)], (5, 5): [(5, 6)], (1, 1): [(2, 1)], (0, 2): [(1, 2), (0, 3)], (3, 3): [(4, 3)]}
";"[[163 163  61 163  19  61   3]
 [  3   3 163 163   3  43  61]
 [  3 199   3  61 199  19  19]
 [199 163 163  19 199  61   3]
 [ 43  61  43 163   3 163   3]
 [ 19 163  19  61  61 199 163]
 [163   3  19 163  19 163  43]]";1680
5b01b21f-76dc-42c3-bbf8-5f16d4065df0;17;MCTS;1;((5, 5), (6, 5));"{(1, 2): [(2, 2)], (0, 1): [(1, 1)], (5, 5): [(6, 5)], (1, 1): [(2, 1)], (0, 2): [(1, 2), (0, 3)], (3, 3): [(4, 3)]}
";"[[163 163  61 163  19 199   3]
 [  3   3 163 163   3  43  61]
 [  3 199   3  61 199 199  19]
 [199 163 163  19 199  61   3]
 [ 43  61  43 163   3  43   3]
 [ 19 163  19  61  61  19 199]
 [163   3  19 163  19  61  43]]";1740
5b01b21f-76dc-42c3-bbf8-5f16d4065df0;18;MCTS;1;((1, 1), (2, 1));"{(1, 2): [(2, 2)], (0, 1): [(1, 1)], (3, 3): [(3, 2)], (1, 1): [(2, 1)], (6, 2): [(6, 3)], (2, 3): [(3, 3)], (2, 2): [(2, 3)], (4, 2): [(4, 3)], (0, 2): [(1, 2)]}
";"[[163 163  61  19  19  61   3]
 [  3   3 163 163  19 199  61]
 [  3 199   3 163   3  43  19]
 [199 163 163  61 199 199   3]
 [ 43  61  43  19 199  61   3]
 [ 19 163  19 163   3  43 199]
 [163   3  19 163  19  19  43]]";1800
5b01b21f-76dc-42c3-bbf8-5f16d4065df0;19;MCTS;1;((3, 3), (3, 2));"{(1, 2): [(2, 2), (1, 1), (1, 3)], (3, 3): [(3, 2)], (2, 1): [(2, 2), (3, 1)], (6, 2): [(6, 3)], (2, 3): [(3, 3)], (4, 2): [(4, 3)], (1, 1): [(2, 1)]}
";"[[ 43 199  43  19  19  61   3]
 [163 163  61 163  19 199  61]
 [  3 199 163 163   3  43  19]
 [199 163 163  61 199 199   3]
 [ 43  61  43  19 199  61   3]
 [ 19 163  19 163   3  43 199]
 [163   3  19 163  19  19  43]]";2100
5b01b21f-76dc-42c3-bbf8-5f16d4065df0;0;RAND;0;((1, 2), (1, 3));"{(1, 2): [(1, 3)], (3, 3): [(4, 3)], (1, 4): [(2, 4)], (2, 0): [(3, 0)], (4, 2): [(4, 1)], (0, 3): [(1, 3)], (3, 4): [(3, 5)], (2, 4): [(2, 5)], (3, 5): [(3, 4), (4, 5)]}
";"[[  3  19 163 199  61  19   3]
 [199  43 199   3 199 199  61]
 [163   3  19   3  19 199  19]
 [199 199  19  61 199 163   3]
 [163  61   3   3 199 199   3]
 [163 199  61 163  19  19 163]
 [ 61  43  61   3  19 163  43]]";60
5b01b21f-76dc-42c3-bbf8-5f16d4065df0;1;RAND;0;((4, 2), (4, 1));"{(1, 2): [(2, 2)], (2, 0): [(3, 0)], (1, 5): [(2, 5)], (4, 2): [(4, 1)], (3, 4): [(3, 5)], (2, 4): [(2, 5)]}
";"[[  3  19 163 163   3  43   3]
 [199  43   3 199  61  19  61]
 [163   3  19   3  19 199  19]
 [199 199  19  61 199 163   3]
 [163  61   3   3 199 199   3]
 [163 199  61 163  19  19 163]
 [ 61  43  61   3  19 163  43]]";420
5b01b21f-76dc-42c3-bbf8-5f16d4065df0;2;RAND;0;((2, 4), (2, 3));"{(2, 0): [(3, 0)], (3, 4): [(3, 5)], (3, 1): [(3, 0)], (1, 5): [(2, 5)], (5, 2): [(5, 3)], (2, 4): [(3, 4), (2, 3), (2, 5)]}
";"[[ 43 199  19 199   3  43   3]
 [199  19   3 163  61  19  61]
 [163  43  61 199  19 199  19]
 [199   3  43   3 199 163   3]
 [163 199 163  61 199 199   3]
 [163 199  19 163  19  19 163]
 [ 61  43  19   3  19 163  43]]";480
5b01b21f-76dc-42c3-bbf8-5f16d4065df0;3;RAND;0;((0, 1), (0, 2));"{(0, 1): [(0, 2)], (5, 2): [(5, 3)], (3, 1): [(3, 0), (3, 2)], (2, 0): [(3, 0)], (3, 4): [(3, 5)], (3, 5): [(3, 6)]}
";"[[ 43 199  19 199 199  43   3]
 [199  19   3 163 163  19  61]
 [163  43  61  19 163 199  19]
 [199   3  43   3   3 163   3]
 [163 199 163  61  61 199   3]
 [163 199  19 163  19  19 163]
 [ 61  43  19   3  19 163  43]]";540
5b01b21f-76dc-42c3-bbf8-5f16d4065df0;4;RAND;0;((3, 5), (3, 6));"{(2, 0): [(3, 0)], (3, 1): [(3, 0), (3, 2)], (3, 4): [(3, 5)], (5, 2): [(5, 3)], (3, 5): [(3, 6)]}
";"[[ 43  19 199 199   3  43   3]
 [199  19   3 163 163  19  61]
 [163  43  61  19 163 199  19]
 [199   3  43   3   3 163   3]
 [163 199 163  61  61 199   3]
 [163 199  19 163  19  19 163]
 [ 61  43  19   3  19 163  43]]";600
